,filename,birds,start_sec,end_sec,file_path,duration
485,XC51757.ogg,baleag,11.436243,17.341844,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
486,XC51757.ogg,baleag,19.240072,20.060295,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
487,XC51757.ogg,nocall,20.060295,25.192543,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
488,XC51757.ogg,baleag,25.192543,30.231052,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
489,XC51757.ogg,nocall,30.231052,37.589618,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
490,XC51757.ogg,nocall,40.753332,51.756029,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
491,XC51757.ogg,baleag,53.548801,54.122956,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
492,XC51757.ogg,baleag,55.095506,55.575922,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
493,XC51757.ogg,nocall,55.657944,69.074438,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
494,XC51757.ogg,baleag,69.261917,71.183581,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
495,XC51757.ogg,nocall,71.27732,100.102277,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
496,XC51757.ogg,baleag,100.254604,101.988788,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
497,XC51757.ogg,nocall,102.059093,109.441094,/app/_data/birdclef-2021/train_short_audio/baleag/XC51757.ogg,109.44109375
498,XC509303.ogg,baleag,1.466595,3.745764,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
499,XC509303.ogg,baleag,5.053809,6.896962,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
500,XC509303.ogg,baleag,12.010227,15.835267,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
501,XC509303.ogg,baleag,17.16313,19.878314,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
502,XC509303.ogg,baleag,21.741286,24.45647,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
503,XC509303.ogg,baleag,25.417684,26.963555,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
504,XC509303.ogg,nocall,38.636862,46.277031,/app/_data/birdclef-2021/train_short_audio/baleag/XC509303.ogg,46.27703125
505,XC582628.ogg,baleag,0.137209,0.960464,/app/_data/birdclef-2021/train_short_audio/baleag/XC582628.ogg,20.02396875
506,XC582628.ogg,baleag,1.174854,2.058138,/app/_data/birdclef-2021/train_short_audio/baleag/XC582628.ogg,20.02396875
507,XC582628.ogg,baleag,2.255376,3.070056,/app/_data/birdclef-2021/train_short_audio/baleag/XC582628.ogg,20.02396875
508,XC582628.ogg,baleag,3.207265,5.454066,/app/_data/birdclef-2021/train_short_audio/baleag/XC582628.ogg,20.02396875
509,XC582628.ogg,baleag,11.637056,15.710454,/app/_data/birdclef-2021/train_short_audio/baleag/XC582628.ogg,20.02396875
510,XC582628.ogg,baleag,15.933419,19.921062,/app/_data/birdclef-2021/train_short_audio/baleag/XC582628.ogg,20.02396875
511,XC141749.ogg,nocall,6.3957,12.451375,/app/_data/birdclef-2021/train_short_audio/baleag/XC141749.ogg,37.597
512,XC141749.ogg,nocall,12.920933,21.810146,/app/_data/birdclef-2021/train_short_audio/baleag/XC141749.ogg,37.597
513,XC141749.ogg,nocall,22.797836,29.92216,/app/_data/birdclef-2021/train_short_audio/baleag/XC141749.ogg,37.597
514,XC192248.ogg,baleag,0.20683,2.895623,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
515,XC192248.ogg,baleag,3.84934,8.686868,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
516,XC192248.ogg,baleag,9.008604,10.939019,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
517,XC192248.ogg,baleag,11.662924,12.743037,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
518,XC192248.ogg,baleag,13.306075,14.616,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
519,XC192248.ogg,baleag,15.052641,16.45449,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
520,XC192248.ogg,baleag,17.109452,18.097641,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
521,XC192248.ogg,baleag,18.557264,19.579924,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
522,XC192248.ogg,baleag,20.31532,21.315,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
523,XC192248.ogg,baleag,21.556301,25.79632,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
524,XC192248.ogg,baleag,26.370848,27.554377,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
525,XC192248.ogg,baleag,28.174867,29.128584,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
526,XC192248.ogg,baleag,29.737584,30.645339,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
527,XC192248.ogg,baleag,31.058999,32.460848,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
528,XC192248.ogg,baleag,33.426056,35.034735,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
529,XC192248.ogg,baleag,35.218584,37.194961,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
530,XC192248.ogg,baleag,37.838433,38.895565,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
531,XC192248.ogg,nocall,38.964509,84.961243,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
532,XC192248.ogg,baleag,85.053168,87.650036,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
533,XC192248.ogg,baleag,88.695677,96.47479,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
534,XC192248.ogg,baleag,97.405526,98.462658,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
535,XC192248.ogg,baleag,98.968243,99.956432,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
536,XC192248.ogg,baleag,100.645866,101.817903,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
537,XC192248.ogg,baleag,102.576281,103.679375,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
538,XC192248.ogg,baleag,104.345828,106.02345,/app/_data/birdclef-2021/train_short_audio/baleag/XC192248.ogg,106.724375
539,XC205516.ogg,baleag,21.208194,23.662035,/app/_data/birdclef-2021/train_short_audio/baleag/XC205516.ogg,58.141
540,XC205516.ogg,nocall,25.03919,30.447655,/app/_data/birdclef-2021/train_short_audio/baleag/XC205516.ogg,58.141
541,XC205516.ogg,baleag,30.447655,34.353769,/app/_data/birdclef-2021/train_short_audio/baleag/XC205516.ogg,58.141
542,XC205516.ogg,nocall,34.353769,41.690252,/app/_data/birdclef-2021/train_short_audio/baleag/XC205516.ogg,58.141
543,XC205516.ogg,baleag,47.273991,52.5823,/app/_data/birdclef-2021/train_short_audio/baleag/XC205516.ogg,58.141
544,XC205515.ogg,baleag,2.10517,4.80454,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
545,XC205515.ogg,baleag,5.534559,6.638075,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
546,XC205515.ogg,baleag,7.181345,8.250907,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
547,XC205515.ogg,nocall,8.318816,21.204491,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
548,XC205515.ogg,baleag,22.562665,31.764294,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
549,XC205515.ogg,baleag,32.850833,33.937373,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
550,XC205515.ogg,baleag,34.989957,36.042542,/app/_data/birdclef-2021/train_short_audio/baleag/XC205515.ogg,39.421
551,XC535104.ogg,nocall,0.0,6.186258,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
552,XC535104.ogg,baleag,6.186258,6.657511,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
553,XC535104.ogg,baleag,7.317264,7.934176,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
554,XC535104.ogg,baleag,8.482542,9.287956,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
555,XC535104.ogg,nocall,17.350655,24.222371,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
556,XC535104.ogg,nocall,26.15879,40.467725,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
557,XC535104.ogg,nocall,41.016092,57.629879,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
558,XC535104.ogg,baleag,59.617708,60.028982,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
559,XC535104.ogg,baleag,60.697304,61.271375,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
560,XC535104.ogg,baleag,61.828309,62.539472,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
561,XC535104.ogg,baleag,63.113543,63.730455,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
562,XC535104.ogg,baleag,64.210276,65.127076,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
563,XC535104.ogg,baleag,65.752556,66.729334,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
564,XC535104.ogg,baleag,67.157745,68.057409,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
565,XC535104.ogg,baleag,68.665753,69.505439,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
566,XC535104.ogg,nocall,70.525058,80.027219,/app/_data/birdclef-2021/train_short_audio/baleag/XC535104.ogg,80.02721875
567,XC47146.ogg,blbgra1,2.078742,3.02863,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
568,XC47146.ogg,blbgra1,5.368936,6.401423,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
569,XC47146.ogg,blbgra1,9.030825,9.898115,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
570,XC47146.ogg,blbgra1,12.321019,13.243375,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
571,XC47146.ogg,blbgra1,15.693812,16.767599,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
572,XC47146.ogg,blbgra1,21.696007,22.645895,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
573,XC47146.ogg,blbgra1,24.531906,25.57816,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
574,XC47146.ogg,blbgra1,27.849633,28.854587,/app/_data/birdclef-2021/train_short_audio/blbgra1/XC47146.ogg,32.14478125
575,XC565193.ogg,amekes,2.433308,73.518356,/app/_data/birdclef-2021/train_short_audio/amekes/XC565193.ogg,75.757
576,XC420473.ogg,amekes,1.873985,6.538125,/app/_data/birdclef-2021/train_short_audio/amekes/XC420473.ogg,32.413
577,XC420473.ogg,amekes,7.454296,8.620331,/app/_data/birdclef-2021/train_short_audio/amekes/XC420473.ogg,32.413
578,XC420473.ogg,amekes,9.161704,12.604284,/app/_data/birdclef-2021/train_short_audio/amekes/XC420473.ogg,32.413
579,XC420473.ogg,amekes,13.131776,16.296729,/app/_data/birdclef-2021/train_short_audio/amekes/XC420473.ogg,32.413
580,XC420473.ogg,amekes,18.240121,23.140245,/app/_data/birdclef-2021/train_short_audio/amekes/XC420473.ogg,32.413
581,XC420473.ogg,amekes,25.125281,31.760576,/app/_data/birdclef-2021/train_short_audio/amekes/XC420473.ogg,32.413
582,XC362105.ogg,amekes,0.682511,1.674286,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
583,XC362105.ogg,amekes,2.38879,3.977761,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
584,XC362105.ogg,amekes,4.574959,5.588062,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
585,XC362105.ogg,amekes,6.66515,7.57161,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
586,XC362105.ogg,amekes,8.158143,9.032611,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
587,XC362105.ogg,amekes,9.68313,10.58959,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
588,XC362105.ogg,amekes,11.943949,12.946387,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
589,XC362105.ogg,amekes,13.586242,14.897943,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
590,XC362105.ogg,amekes,15.729754,16.220309,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
591,XC362105.ogg,amekes,17.233412,18.438471,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
592,XC362105.ogg,amekes,19.302274,19.867479,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
593,XC362105.ogg,amekes,20.507333,21.32848,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
594,XC362105.ogg,amekes,22.000327,23.930554,/app/_data/birdclef-2021/train_short_audio/amekes/XC362105.ogg,24.901
595,XC133392.ogg,amekes,0.173119,2.640059,/app/_data/birdclef-2021/train_short_audio/amekes/XC133392.ogg,33.686
596,XC133392.ogg,amekes,3.361387,4.241406,/app/_data/birdclef-2021/train_short_audio/amekes/XC133392.ogg,33.686
597,XC133392.ogg,amekes,5.684062,9.694643,/app/_data/birdclef-2021/train_short_audio/amekes/XC133392.ogg,33.686
598,XC133392.ogg,nocall,9.694643,20.442425,/app/_data/birdclef-2021/train_short_audio/amekes/XC133392.ogg,33.686
599,XC416142.ogg,amekes,3.54396,6.808133,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
600,XC416142.ogg,nocall,7.056832,30.310182,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
601,XC416142.ogg,amekes,30.496706,35.035462,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
602,XC416142.ogg,nocall,35.315248,48.682815,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
603,XC416142.ogg,amekes,48.838252,49.92631,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
604,XC416142.ogg,amekes,52.040251,56.174871,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
605,XC416142.ogg,nocall,56.672269,67.615021,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
606,XC416142.ogg,amekes,67.770458,69.480263,/app/_data/birdclef-2021/train_short_audio/amekes/XC416142.ogg,72.589
607,XC289663.ogg,amekes,0.779366,2.493971,/app/_data/birdclef-2021/train_short_audio/amekes/XC289663.ogg,36.19375
608,XC289663.ogg,amekes,11.020233,13.358331,/app/_data/birdclef-2021/train_short_audio/amekes/XC289663.ogg,36.19375
609,XC289663.ogg,amekes,15.74319,17.208398,/app/_data/birdclef-2021/train_short_audio/amekes/XC289663.ogg,36.19375
610,XC289663.ogg,amekes,18.517733,20.575258,/app/_data/birdclef-2021/train_short_audio/amekes/XC289663.ogg,36.19375
611,XC289663.ogg,amekes,27.308979,28.774187,/app/_data/birdclef-2021/train_short_audio/amekes/XC289663.ogg,36.19375
612,XC289663.ogg,amekes,33.543906,35.305273,/app/_data/birdclef-2021/train_short_audio/amekes/XC289663.ogg,36.19375
613,XC483212.ogg,amekes,2.27163,3.630153,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
614,XC483212.ogg,amekes,7.817078,16.591804,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
615,XC483212.ogg,amekes,18.863434,20.021519,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
616,XC483212.ogg,amekes,21.402314,22.159524,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
617,XC483212.ogg,nocall,22.337691,28.996683,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
618,XC483212.ogg,amekes,29.130308,36.123364,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
619,XC483212.ogg,nocall,36.234718,45.989363,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
620,XC483212.ogg,amekes,46.078446,51.401186,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
621,XC483212.ogg,nocall,51.49027,62.91523,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
622,XC483212.ogg,amekes,63.071126,65.810444,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
623,XC483212.ogg,nocall,66.255862,78.905721,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
624,XC483212.ogg,amekes,79.039346,79.66293,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
625,XC483212.ogg,amekes,80.598307,91.555579,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
626,XC483212.ogg,amekes,94.784857,99.216761,/app/_data/birdclef-2021/train_short_audio/amekes/XC483212.ogg,104.005
627,XC348428.ogg,amekes,0.434161,1.694287,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
628,XC348428.ogg,amekes,4.712236,5.834701,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
629,XC348428.ogg,nocall,6.004129,12.304759,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
630,XC348428.ogg,amekes,12.357705,13.34251,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
631,XC348428.ogg,amekes,16.148672,17.059352,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
632,XC348428.ogg,amekes,20.22555,21.400962,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
633,XC348428.ogg,amekes,22.872874,23.847089,/app/_data/birdclef-2021/train_short_audio/amekes/XC348428.ogg,24.726
634,XC580444.ogg,nocall,7.118552,13.006907,/app/_data/birdclef-2021/train_short_audio/amekes/XC580444.ogg,32.275375
635,XC160904.ogg,amekes,1.278744,3.113979,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
636,XC160904.ogg,amekes,5.328101,6.405561,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
637,XC160904.ogg,amekes,10.253634,11.342935,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
638,XC160904.ogg,amekes,12.953205,15.818539,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
639,XC160904.ogg,amekes,17.890578,19.02724,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
640,XC160904.ogg,amekes,21.194001,22.117538,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
641,XC160904.ogg,amekes,22.674029,23.976453,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
642,XC160904.ogg,amekes,24.33166,25.515683,/app/_data/birdclef-2021/train_short_audio/amekes/XC160904.ogg,27.493
643,XC399014.ogg,amekes,0.697342,2.185006,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
644,XC399014.ogg,nocall,4.625703,10.018483,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
645,XC399014.ogg,amekes,10.111462,12.040776,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
646,XC399014.ogg,amekes,12.575405,13.760886,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
647,XC399014.ogg,amekes,15.64371,16.945416,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
648,XC399014.ogg,amekes,17.968184,20.083456,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
649,XC399014.ogg,amekes,20.757553,21.896545,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
650,XC399014.ogg,amekes,22.593888,24.825383,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
651,XC399014.ogg,amekes,31.124707,32.286944,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
652,XC399014.ogg,amekes,35.494719,36.470998,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
653,XC399014.ogg,amekes,40.120422,41.096701,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
654,XC399014.ogg,nocall,42.165959,47.303047,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
655,XC399014.ogg,amekes,56.414985,58.344298,/app/_data/birdclef-2021/train_short_audio/amekes/XC399014.ogg,108.5529375
